Campaign;Campaign ID;Campaign type;Currency code;Audience segment;Clicks;Impr.;Cost
VID_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_YT_1.11.-31.12.2025.;23237376398;In-stream video;EUR;Beauty & Personal Care › Hair Care Products;1,567;1,503,473;905.82
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Sonicare8000S_RECMTPTB_GOO_BRD_Sonicare Prismatic_Awareness_25.6.-20.7.2025;22737245028;In-stream video;EUR;Shoppers;1,565;1,437,250;922.07
DIS_OMD_RS-SR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_GDN_14.11.-31.12.2025.;23288353174;Display;EUR;News & Politics › Avid News Readers › Men's Media Fans;1,550;77,192;33.69
DG_OMD_RS-SR_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;22514381406;Demand Gen;EUR;Beauty & Personal Care › Hair Care Products;1,482;55,385;16.18
07231_V3_P_2025_MNE_DRIVING_WEBTV_Avgust;22883001112;In-stream video;EUR;People not in audiences;1,467;1,821,389;1386.89
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Sonicare8000S_RECMTPTB_GOO_BRD_Sonicare Prismatic_Awareness_25.6.-20.7.2025;22737245028;In-stream video;EUR;Business Services › Business Technology;1,460;1,240,647;619.26
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_10.10.-30.11.;23140032196;Demand Gen;EUR;Beauty & Personal Care › Hair Care Products;1,452;17,619;139.23
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_1.4.-30.5.;22394892459;In-stream video;EUR;Technology › Technophiles;1,411;2,016,878;839.64
VID_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;23034172058;In-stream video;EUR;Beauty & Personal Care;1,402;1,648,456;1022.48
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;22247576781;In-stream video;EUR;People not in audiences;1,386;1,453,911;379.65
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_Parents_1.5.-15.6.;22499210098;In-stream video;EUR;Consumer Electronics;1,374;1,018,887;807.57
DG_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_4.3.-15.4.2025.;22305875906;Demand Gen;EUR;Travel › Travel Buffs › Luxury Travellers;1,367;54,621;17.51
VID_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.04.-15.06.2025;22439010633;In-stream video;EUR;Beauty & Personal Care;1,365;1,761,405;1109.31
DG_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.04.-15.06.2025;22439032317;Demand Gen;EUR;Travel › Travel Buffs › Luxury Travellers;1,365;57,920;16.95
DG_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23070221480;Demand Gen;EUR;Technology › Social Media Enthusiasts;1,365;49,325;37.8
VID_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;22425754280;In-stream video;EUR;Beauty & Personal Care;1,347;2,056,208;1045.49
DG_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23070221480;Demand Gen;EUR;News & Politics › Avid News Readers › Men's Media Fans;1,344;82,277;39.52
DG_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23070221480;Demand Gen;EUR;Technology;1,307;86,095;43.8
DG_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_20.4.-30.6.;22419376731;Demand Gen;EUR;Beauty Products;1,291;42,692;14.11
DG_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.04.-15.06.2025;22439032317;Demand Gen;EUR;News & Politics › Avid News Readers › Women's Media Fans;1,263;57,963;16.39
DG_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23070221480;Demand Gen;EUR;Beauty & Wellness › Beauty Mavens;1,263;72,878;37.82
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_15.10-15.12.2025.;23147384833;Demand Gen;EUR;Beard Care Products;1,255;15,743;224.82
DG_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_4.3.-15.4.2025.;22305875906;Demand Gen;EUR;News & Politics › Avid News Readers › Women's Media Fans;1,253;61,084;18.76
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_10.10.-30.11.;23171314950;In-stream video;EUR;Beauty & Personal Care;1,245;1,637,741;710.95
DG_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_20.09.-10.11.2025.;23150051901;Demand Gen;EUR;Beard Care Products;1,234;12,774;174.2
07231_V3_P_2025_MNE_BIGMOMENTS_WEBTV_Avgust-Septembar;22946809804;In-stream video;EUR;People not in audiences;1,225;1,107,283;450.14
DG_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;22419266775;Demand Gen;EUR;Beauty Products;1,203;51,467;15.27
DIS_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23074322560;Display;EUR;Business Services › Business Technology;1,195;970,894;200.51
DIS_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_20.10.-31.12.2025.;23163170868;Display;EUR;Technology › Technophiles;1,186;139,207;28.19
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st shave_parents_05.09.-15.10.;22986865838;In-stream video;EUR;Consumer Electronics;1,166;771,147;624.89
DG_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;23028088734;Demand Gen;EUR;Beauty & Personal Care › Skin Care Products;1,148;14,875;89.51
DIS_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23074322560;Display;EUR;Razor Subscription;1,145;28,697;39.8
VID_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23070220712;In-stream video;EUR;Beauty & Personal Care;1,119;895,972;376.57
07284_V3_P_2025_MNE_CARTBIGMOMENT_TOTWEBTV - Easter - April;22457505016;In-stream video;EUR;People not in audiences;1,106;618,222;450.02
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_20.1.-7.4.;22149189739;Demand Gen;EUR;Shoppers › Luxury Shoppers;1,100;50,136;12.36
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_9.6.-30.7.;22651133247;Demand Gen;EUR;Beauty & Personal Care › Hair Care Products;1,077;42,394;11.86
DG_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_15.04.-04.06..;22448324377;Demand Gen;EUR;Shoppers › Luxury Shoppers;1,068;48,159;12.98
VID_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23070220712;In-stream video;EUR;Technology › Technophiles;1,020;678,395;306.85
DG_OMD_RS-SR_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;22514381406;Demand Gen;EUR;Shoppers › Luxury Shoppers;1,014;45,104;12.09
07231_V3_P_2025_MNE_CARTSOCIAL_Jul-Avgust new;22838763005;In-stream video;EUR;Media & Entertainment › Music Lovers;978;1,696,316;2126.13
VID_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_YT_1.11.-31.12.2025.;23237376398;In-stream video;EUR;Gifts & Occasions;929;782,382;422.1
DG_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;22247614314;Demand Gen;EUR;Shoppers › Luxury Shoppers;902;48,952;11.97
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_20.1.-7.4.;22149189739;Demand Gen;EUR;SRB OneBlade AO - Remarketing;875;16,351;7.5
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_16.6.-20.8.2025.;22686031805;Demand Gen;EUR;Beauty & Wellness › Frequently Visits Salons;865;32,216;8.29
DG_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_DG_1.11.-31.12.2025.;23232232446;Demand Gen;EUR;Beauty & Personal Care › Skin Care Products › Face Lotions & Moisturizers;864;54,935;96.9
DIS_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_20.10.-31.12.2025.;23168284316;Display;EUR;Facial Hair Grooming;840;766,394;120.57
DG_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_DG_1.11.-31.12.2025.;23232232446;Demand Gen;EUR;Beauty & Personal Care › Spas & Beauty Services;840;32,982;132.3
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st shave_teens_05.09.-15.10.;22986865835;In-stream video;EUR;Media and entertainment › Video games;799;540,394;316.87
DG_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;23140250137;Demand Gen;EUR;Shoppers;795;41,935;114.06
DG_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.04.-15.06.2025;22439032317;Demand Gen;EUR;Beauty & Personal Care › Hair Care Products;772;28,917;9.39
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_15.10-15.12.2025.;23147384833;Demand Gen;EUR;Business Services › Business Technology;764;43,997;49.42
DIS_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_20.10.-31.12.2025.;23168284316;Display;EUR;Shaving Supplies;749;618,433;101.98
DG_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.04.-15.06.2025;22439032317;Demand Gen;EUR;Shoppers › Value Shoppers;735;28,877;9.61
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Sonicare8000S_RECMTPTB_GOO_BRD_Sonicare Prismatic_Awareness_25.6.-20.7.2025;22737245028;In-stream video;EUR;Technology › Technophiles;723;558,437;377.18
DG_OMD_RS-SR_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;22514381406;Demand Gen;EUR;Travel › Travel Buffs › Luxury Travellers;716;27,728;8.3
VID_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.04.-15.06.2025;22439010633;In-stream video;EUR;Shoppers;709;922,942;587.03
DG_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_20.09.-10.11.2025.;23150051901;Demand Gen;EUR;Beauty & Wellness › Beauty Mavens;693;49,089;39.91
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_Teens_1.5.-15.6.;22489149258;In-stream video;EUR;Media and entertainment › Video games;673;562,508;309.99
DG_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23070221480;Demand Gen;EUR;Beard Grooming Products;658;15,867;131.43
VID_OMD_RS-SR_MCC_MCCUnd_MCCUnd_MCCUnd_NA_GOO_BRD_Vera_18.4.-15.6.2025.;22450383483;In-stream video;EUR;Home & Garden › Home Furnishings › Nursery;650;242,056;176.79
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Sonicare8000S_RECMTPTB_GOO_BRD_Sonicare Prismatic_Awareness_25.6.-20.7.2025;22737245028;In-stream video;EUR;Lifestyles & Hobbies › Fashionistas;645;677,505;563.24
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.5.-30.6.2025.;22558299544;In-stream video;EUR;Technology › Technophiles;643;739,248;390.81
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Sonicare8000S_RECMTPTB_GOO_BRD_Sonicare Prismatic_Awareness_25.6.-20.7.2025;22737245028;In-stream video;EUR;People not in audiences;642;711,705;336.24
DG_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_15.04.-04.06..;22448324377;Demand Gen;EUR;Beauty & Wellness › Frequently Visits Salons;638;29,349;8.22
VID_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_YT_20.10.-31.12.2025.;23162921025;In-stream video;EUR;Technology › Technophiles;625;510,649;339.52
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_9.6.-30.7.;22660872715;In-stream video;EUR;Lifestyles & Hobbies;620;823,221;565.9
DG_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_DG_1.11.-31.12.2025.;23232232446;Demand Gen;EUR;Beauty & Personal Care;615;56,950;82.15
DIS_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_20.10.-31.12.2025.;23168284316;Display;EUR;hair removal for women;614;438,765;67.13
DG_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_4.3.-15.4.2025.;22305875906;Demand Gen;EUR;Beauty & Personal Care › Hair Care Products;612;25,459;8.52
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;22247576781;In-stream video;EUR;Beauty & Wellness;601;1,180,513;335.14
VID_OMD_RS-SR_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;22524433186;In-stream video;EUR;Business Services › Business Technology;599;731,756;282.77
DIS_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_20.10.-31.12.2025.;23163170868;Display;EUR;Shoppers › Luxury Shoppers;596;55,560;14.79
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_1.4.-30.5.;22394892459;In-stream video;EUR;Beauty & Wellness;587;1,223,799;471.82
DG_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_20.10.-31.12.2025.;23168364167;Demand Gen;EUR;Technology › Social Media Enthusiasts;587;26,463;53.81
DG_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_20.3.-30.4.2025.;22356422344;Demand Gen;EUR;Beauty & Wellness › Frequently Visits Salons;575;34,068;9.5
VID_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;23034172058;In-stream video;EUR;Lifestyles & Hobbies;572;892,398;544.95
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;22247576781;In-stream video;EUR;Sports & Fitness › Health & Fitness Buffs;563;646,202;172.29
VID_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_20.3.-30.4.2025.;22346314041;In-stream video;EUR;People not in audiences;557;372,186;271.56
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_16.6.-20.8.2025.;22686031805;Demand Gen;EUR;SRB OneBlade AO - Remarketing;550;8,280;3.84
DG_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_4.3.-15.4.2025.;22305875906;Demand Gen;EUR;Shoppers › Value Shoppers;546;21,535;7.38
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_15.10-15.12.2025.;23147384833;Demand Gen;EUR;Technology › Technophiles;536;40,885;59.54
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_3.9.-5.10.;22973430471;In-stream video;EUR;Beauty & Wellness;535;1,001,615;522.21
DG_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.5.-30.6.2025.;22554733670;Demand Gen;EUR;Shoppers › Luxury Shoppers;533;26,298;6.72
DG_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_20.10.-31.12.2025.;23168364167;Demand Gen;EUR;Beauty & Wellness › Beauty Mavens;531;34,422;83.17
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.5.-30.6.2025.;22558299544;In-stream video;EUR;People not in audiences;520;501,588;193.46
DG_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23070221480;Demand Gen;EUR;Beauty & Wellness › Frequently Visits Salons;520;27,625;11.17
DG_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_20.4.-30.6.;22419376731;Demand Gen;EUR;Lifestyles & Hobbies › Business Professionals;516;19,588;6.15
DG_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_20.4.-30.6.;22419376731;Demand Gen;EUR;Shoppers › Luxury Shoppers;515;17,350;5.36
DG_OMD_RS-SR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_DG_14.11.-31.12.2025.;23279038791;Demand Gen;EUR;Technology;514;34,726;152.15
DG_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;23028088734;Demand Gen;EUR;News & Politics › Avid News Readers › Women's Media Fans;512;29,335;7.7
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_16.6.-20.8.2025.;22686031805;Demand Gen;EUR;Shoppers › Luxury Shoppers;506;22,973;5.26
DG_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_DG_1.11.-31.12.2025.;23232232446;Demand Gen;EUR;Beauty & Personal Care › Make-up & Cosmetics › Face Make-up;502;21,924;57.16
DG_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_20.09.-10.11.2025.;23150051901;Demand Gen;EUR;News & Politics › Avid News Readers › Men's Media Fans;489;31,328;33.24
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_15.10-15.12.2025.;23147384833;Demand Gen;EUR;SRB OneBlade AO - Lookalike;484;29,600;109.37
DG_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;22419266775;Demand Gen;EUR;Lifestyles & Hobbies › Business Professionals;482;20,787;5.53
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_20.1.-7.4.;22149189739;Demand Gen;EUR;Beauty & Wellness › Frequently Visits Salons;479;20,956;5.12
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_9.6.-30.7.;22651133247;Demand Gen;EUR;Travel › Travel Buffs › Luxury Travellers;477;14,386;4.67
DG_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_20.10.-31.12.2025.;23168364167;Demand Gen;EUR;Facial Hair Removal;476;2,861;147.65
VID_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;23034172058;In-stream video;EUR;Gifts & Occasions;464;569,819;326.29
VID_OMD_RS-SR_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;22524433186;In-stream video;EUR;Lifestyles & Hobbies;458;807,104;425.32
DG_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;23028088734;Demand Gen;EUR;People not in audiences;451;28,984;7.49
DIS_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_20.3.-30.4.2025.;22352726045;Display;EUR;Male Grooming Products;439;275,272;38.91
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st shave_teens_05.09.-15.10.;22986865835;In-stream video;EUR;Consumer Electronics › Game Consoles;438;168,097;106.29
DIS_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23074322560;Display;EUR;Male Grooming Products;428;167,952;32.9
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st shave_teens_05.09.-15.10.;22986865835;In-stream video;EUR;Media & Entertainment › Gamers;418;444,560;355.51
DG_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23070221480;Demand Gen;EUR;Grooming for Men;396;8,196;127.74
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_16.6.-20.8.2025.;22686031805;Demand Gen;EUR;Clothing & Accessories › Formal Wear › Suits & Business Attire;393;13,987;3.61
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_20.1.-7.4.;22149189739;Demand Gen;EUR;Clothing & Accessories › Formal Wear › Suits & Business Attire;392;11,456;3.61
07273_V3_P_2025_MNE_TOTCART_TOTWEBTV - February;22227621333;In-stream video;EUR;Sports & Fitness;392;600,034;425.93
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_10.10.-30.11.;23171314950;In-stream video;EUR;Lifestyles & Hobbies;390;444,520;212.22
VID_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_4.3.-15.4.2025.;22309555849;In-stream video;EUR;Shoppers;389;360,863;213.87
DG_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_20.4.-30.6.;22419376731;Demand Gen;EUR;Travel › Travel Buffs › Luxury Travellers;389;13,045;4.64
VID_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23070220712;In-stream video;EUR;People not in audiences;378;169,977;62.49
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_15.10-15.12.2025.;23147384833;Demand Gen;EUR;Technology;370;24,650;116.36
VID_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_YT_1.11.-31.12.2025.;23237376398;In-stream video;EUR;Lifestyles & Hobbies;369;583,521;396.98
DG_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;22419266775;Demand Gen;EUR;Travel › Travel Buffs › Luxury Travellers;360;15,820;4.55
DIS_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;23074322560;Display;EUR;Mens Shaving Products;358;9,529;12.45
DG_OMD_RS-SR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_DG_14.11.-31.12.2025.;23279038791;Demand Gen;EUR;Technology › Technophiles;355;24,081;116.28
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_9.6.-30.7.;22651133247;Demand Gen;EUR;Shoppers › Luxury Shoppers;354;14,558;3.83
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_Teens_1.5.-15.6.;22489149258;In-stream video;EUR;Media & Entertainment › Gamers;353;405,553;360.57
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_9.6.-30.7.;22660872715;In-stream video;EUR;Shoppers;352;436,120;264.9
VID_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_YT_20.10.-31.12.2025.;23172866092;In-stream video;EUR;People not in audiences;344;297,458;135.94
DG_OMD_RS-SR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_DG_14.11.-31.12.2025.;23279038791;Demand Gen;EUR;Technology › Social Media Enthusiasts;340;22,146;94.95
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_Teens_1.5.-15.6.;22489149258;In-stream video;EUR;Consumer Electronics › Game Consoles;337;162,967;103.65
DG_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_DG_1.11.-31.12.2025.;23232232446;Demand Gen;EUR;Gifts & Occasions;326;14,569;46.36
07273_V3_P_2025_MNE_TOTCART_TOTWEBTV - April;22452777019;In-stream video;EUR;Sports & Fitness;300;288,766;235.77
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_10.10.-30.11.;23140032196;Demand Gen;EUR;Lifestyles & Hobbies;300;15,204;9.1
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_15.10-15.12.2025.;23147384833;Demand Gen;EUR;Technology › Social Media Enthusiasts;299;13,467;69.49
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_15.10-15.12.2025.;23147384833;Demand Gen;EUR;Clothing & Accessories › Formal Wear › Suits & Business Attire;289;8,650;20.61
