Campaign;Campaign ID;Campaign type;Currency code;Age;Gender;Clicks;Impr.;Cost
202501//Bref//Power Active RL 24//Easier Way campaign//video//Trueview//ALL25-34;22142822619;In-stream video;EUR;25 - 34;Male;399;326,220;676.4
T03_001505_HR_NME_Luminous630Moisturizer_AW_Feb25_Mar25_fullf_OMD_DigGR_KNOW - TrueView W;22199077804;In-stream video;EUR;45 - 54;Female;399;273,556;781.21
T03_001487_HR_NME_MensCareVariousProducts_AW_Jun25_Aug25_fullf_OMD_DigGR_Shorts;22710781375;In-stream video;EUR;18 - 24;Male;388;344,083;241.54
202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Trueview;22533659230;In-stream video;EUR;25 - 34;Female;387;553,157;1325.02
202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//All25-34 no kids;22082441424;In-stream video;EUR;25 - 34;Male;383;320,706;709.05
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Trueview - RC;22217401436;In-stream video;EUR;25 - 34;Male;378;206,862;481.29
202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//All25-34 no kids;22082474532;In-stream video;EUR;25 - 34;Female;377;314,166;332.35
202501//Bref//Power Active RL 24//Easier Way campaign//video//Trueview//F35-54withkids;22142822616;In-stream video;EUR;45 - 54;Female;376;181,350;395.5
T03_000717_HR_NIV_Promotion_AW_Mar25_Mar25_fullf_OMD_DigGR_TrueviewShorts - Female;22284289146;In-stream video;EUR;35 - 44;Female;375;250,894;304.27
202501//Bref//Power Active RL 24//Easier Way campaign//video//Bumper//F35-54withkids;22149196226;In-stream video;EUR;45 - 54;Female;372;190,420;255.86
T03_001594_HR_NFC_Q10DualActionSerum_AW_Jan25_Mar25_fullf_OMD_DigGR_influencer;22145754944;In-stream video;EUR;45 - 54;Female;366;295,310;876.41
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Bumper;22211100459;In-stream video;EUR;25 - 34;Male;355;195,318;229.08
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Trueview;22217496884;In-stream video;EUR;25 - 34;Male;353;199,593;493.75
T03_001506_HR_NBD_Luminous630Body_AW_Mar25_May25_fullf_OMD_DigGR_Bumpers;22339259423;In-stream video;EUR;18 - 24;Female;345;229,762;467.13
T03_000717_HR_NIV_Promotion_AW_Mar25_Mar25_fullf_OMD_DigGR_TrueviewShorts - Female;22284289146;In-stream video;EUR;25 - 34;Female;342;150,020;167.41
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Bumper - RC;22217449910;In-stream video;EUR;25 - 34;Male;333;191,778;230.63
T03_000286_HR_NFL_MicellarExtra_CO_Jun25_Jul25_fullf_OMD_DigGR_Shorts;22601647835;In-stream video;EUR;18 - 24;Female;332;148,523;97.27
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Bumper;22211100459;In-stream video;EUR;18 - 24;Male;329;118,345;137.11
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Bumper - RC;22217449910;In-stream video;EUR;35 - 44;Male;314;162,821;198.2
T03_000158_HR_NDO_BW(unisex)_CO_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female;22363752698;In-stream video;EUR;18 - 24;Female;306;164,346;457.57
T03_000286_HR_NFL_MicellarExtra_AW_Jun25_Jul25_fullf_OMD_DigGR_Bumper;22601549246;In-stream video;EUR;25 - 34;Female;306;250,963;495.81
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Bumper - RC;22217449910;In-stream video;EUR;18 - 24;Male;304;114,838;135.98
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Trueview;22217496884;In-stream video;EUR;35 - 44;Male;302;138,376;344.96
T03_000085_HR_NSU_UVFace_AW_Mar25_May25_fullf_OMD_DigGR_Shorts;22328716745;In-stream video;EUR;18 - 24;Female;293;149,253;85.39
T03_000158_HR_NDO_BW(unisex)_CO_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Male;22363394816;In-stream video;EUR;25 - 34;Male;292;254,695;654.56
202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Trueview;22533659230;In-stream video;EUR;35 - 44;Female;291;601,599;1475.68
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Bumper;22211100459;In-stream video;EUR;35 - 44;Male;288;166,593;198.17
T03_000286_HR_NFL_MicellarExtra_AW_Jun25_Jul25_fullf_OMD_DigGR_Trueview;22601582282;In-stream video;EUR;35 - 44;Female;287;284,084;796.15
T03_000158_HR_NDO_BW(unisex)_CO_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female;22363752698;In-stream video;EUR;25 - 34;Female;286;184,830;548.72
T03_000717_HR_NIV_Promotion_AW_Mar25_Mar25_fullf_OMD_DigGR_TrueviewShorts - Male;22284590328;In-stream video;EUR;25 - 34;Male;271;213,482;256
202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54;22082345952;In-stream video;EUR;25 - 34;Male;270;303,208;640.35
T03_001506_HR_NBD_Luminous630Body_AW_Mar25_May25_fullf_OMD_DigGR_TrueView;22343045254;In-stream video;EUR;25 - 34;Female;270;326,031;1145.24
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Trueview - RC;22217401436;In-stream video;EUR;35 - 44;Male;270;146,921;342.91
T03_000717_HR_NIV_Promotion_AW_Mar25_Mar25_fullf_OMD_DigGR_TrueviewShorts - Male;22284590328;In-stream video;EUR;35 - 44;Male;270;301,656;369.13
T03_000158_HR_NDO_BW(unisex)_CO_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Male;22363394816;In-stream video;EUR;35 - 44;Male;267;217,455;556.67
T03_000085_HR_NSU_UVFace_CO_Mar25_May25_fullf_OMD_DigGR_Nonskippable Custom;22322350200;In-stream video;EUR;18 - 24;Female;261;94,404;318.98
T03_001506_HR_NBD_Luminous630Body_AW_Mar25_May25_fullf_OMD_DigGR_TrueView;22343045254;In-stream video;EUR;35 - 44;Female;260;300,666;1048.42
T03_001506_HR_NBD_Luminous630Body_AW_Mar25_May25_fullf_OMD_DigGR_TrueView;22343045254;In-stream video;EUR;18 - 24;Female;259;246,500;807.01
202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Trueview;22533659230;In-stream video;EUR;18 - 24;Female;254;308,108;738.04
202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W35-54 with kids;22082424657;In-stream video;EUR;45 - 54;Female;253;224,305;495.04
T03_000158_HR_NDO_BW(unisex)_CO_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female;22363752698;In-stream video;EUR;45 - 54;Female;253;162,603;479.17
T03_000286_HR_NFL_MicellarExtra_AW_Jun25_Jul25_fullf_OMD_DigGR_Bumper;22601549246;In-stream video;EUR;18 - 24;Female;252;188,297;349.26
T03_001594_HR_NFC_Q10DualActionSerum_AW_Apr25_Jun25_fullf_OMD_DigGR_TrueViewYounger;22439414346;In-stream video;EUR;25 - 34;Female;250;256,383;837.03
T03_001594_HR_NFC_Q10DualActionSerum_AW_Apr25_Jun25_fullf_OMD_DigGR_BumperOlder;22439393505;In-stream video;EUR;45 - 54;Female;249;206,121;387.15
202501//Bref//Power Active RL 24//Easier Way campaign//video//Trueview//ALL25-34;22142822619;In-stream video;EUR;25 - 34;Female;242;220,972;510.18
202501//Perwoll//Glam 2025//RethinkNew//Trueview;22091900857;In-stream video;EUR;35 - 44;Female;242;629,428;1266.15
T03_001594_HR_NFC_Q10DualActionSerum_AW_Apr25_Jun25_fullf_OMD_DigGR_TrueViewOlder;22439426145;In-stream video;EUR;45 - 54;Female;242;217,330;626.35
202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Trueview;22533659230;In-stream video;EUR;45 - 54;Female;242;616,431;1461.41
202502//Ceresit STOP//Activation Aero 360°//Aero 360°;22215726132;Display;EUR;18 - 24;Female;237;16,620;12.65
T03_000286_HR_NFL_MicellarExtra_AW_Jun25_Jul25_fullf_OMD_DigGR_Trueview;22601582282;In-stream video;EUR;25 - 34;Female;221;184,805;488.9
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Bumper - Female;22356921765;In-stream video;EUR;45 - 54;Female;221;107,087;155.17
202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant;22126220538;In-stream video;EUR;35 - 44;Female;220;204,457;564.62
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Bumper - Male;22366950856;In-stream video;EUR;25 - 34;Male;218;127,558;152.39
202501//Bref//Power Active RL 24//Easier Way campaign//video//Bumper//ALL25-34;22149196229;In-stream video;EUR;25 - 34;Female;215;187,226;273.9
T03_000158_HR_NDO_BW(unisex)_CO_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Male;22363394816;In-stream video;EUR;45 - 54;Male;213;174,889;430.84
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Bumper - Female;22356921765;In-stream video;EUR;35 - 44;Female;211;77,437;113.84
202502//Ceresit STOP//Activation Aero 360°//Aero 360°;22215726132;Display;EUR;18 - 24;Male;210;14,423;10.75
T03_000158_HR_NDO_BW(unisex)_CO_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female;22363752698;In-stream video;EUR;35 - 44;Female;210;148,357;451.71
T03_001594_HR_NFC_Q10DualActionSerum_AW_Apr25_Jun25_fullf_OMD_DigGR_TrueViewYounger;22439414346;In-stream video;EUR;35 - 44;Female;202;237,580;783.29
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Bumper - Male;22366950856;In-stream video;EUR;35 - 44;Male;200;112,678;132.35
T03_000717_HR_NIV_Promotion_AW_Mar25_Mar25_fullf_OMD_DigGR_TrueviewShorts - Male;22284590328;In-stream video;EUR;45 - 54;Male;194;269,715;375.3
202501//Perwoll//Glam 2025//RethinkNew//Trueview;22091900857;In-stream video;EUR;25 - 34;Female;192;451,898;965.45
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Bumper - Male;22366950856;In-stream video;EUR;18 - 24;Male;189;75,829;91.34
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Bumper - Female;22356921765;In-stream video;EUR;18 - 24;Female;177;82,225;117.62
T03_000286_HR_NFL_MicellarExtra_AW_Jun25_Jul25_fullf_OMD_DigGR_Trueview;22601582282;In-stream video;EUR;18 - 24;Female;175;126,647;314.96
202502//Ceresit //Gratis//Rovinj;22440875162;Display;EUR;25 - 34;Male;173;25,353;23.2
202501//Perwoll//Glam 2025//RethinkNew//Trueview;22091900857;In-stream video;EUR;45 - 54;Female;173;558,402;1051.92
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Trueview - RC;22217401436;In-stream video;EUR;18 - 24;Male;166;94,816;204.64
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Bumper - Female;22356921765;In-stream video;EUR;25 - 34;Female;166;76,405;113.27
202501//Perwoll//Glam 2025//RethinkNew//Trueview;22091900857;In-stream video;EUR;18 - 24;Female;163;313,829;655.76
T03_000717_HR_NIV_Promotion_AW_Mar25_Mar25_fullf_OMD_DigGR_TrueviewShorts - Female;22284289146;In-stream video;EUR;45 - 54;Female;162;169,590;228.84
202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//All25-34 no kids;22082441424;In-stream video;EUR;25 - 34;Female;154;249,877;541.31
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Bumper - Male;22366950856;In-stream video;EUR;45 - 54;Male;148;105,187;123.75
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Trueview;22217496884;In-stream video;EUR;18 - 24;Male;144;85,766;194.87
T03_000158_HR_NDO_BW(unisex)_CO_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Male;22363394816;In-stream video;EUR;18 - 24;Male;135;121,794;294.7
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Bumper;22211100459;In-stream video;EUR;35 - 44;Female;109;50,084;62.79
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Bumper;22211100459;In-stream video;EUR;18 - 24;Female;108;55,578;66.31
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Bumper - RC;22217449910;In-stream video;EUR;18 - 24;Female;108;55,049;66.99
202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant;22126220538;In-stream video;EUR;45 - 54;Female;108;172,836;460.72
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Bumper - RC;22217449910;In-stream video;EUR;25 - 34;Female;105;45,161;56.08
202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Trueview;22594564050;In-stream video;EUR;25 - 34;Female;104;310,824;732.83
T03_001594_HR_NFC_Q10DualActionSerum_CO_Jan25_Mar25_fullf_OMD_DigGR_trueview;22149659989;In-stream video;EUR;25 - 34;Female;100;105,493;374.43
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Bumper - RC;22217449910;In-stream video;EUR;35 - 44;Female;90;47,547;61.73
202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Trueview;22594564050;In-stream video;EUR;35 - 44;Female;90;434,794;1045.09
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Bumper;22211100459;In-stream video;EUR;25 - 34;Female;79;46,187;56.08
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Trueview - RC;22217401436;In-stream video;EUR;18 - 24;Female;64;42,654;95.88
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Male;22366896424;In-stream video;EUR;35 - 44;Male;63;62,848;136.67
202502//Ceresit //Gratis//Rovinj;22440875162;Display;EUR;18 - 24;Male;61;9,439;8.84
202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Trueview;22594564050;In-stream video;EUR;45 - 54;Female;59;462,983;1047.71
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Trueview;22217496884;In-stream video;EUR;18 - 24;Female;54;38,088;90.88
T03_001594_HR_NFC_Q10DualActionSerum_AW_Jan25_Mar25_fullf_OMD_DigGR_influencer;22145754944;In-stream video;EUR;25 - 34;Female;52;52,584;185.19
202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Trueview;22594564050;In-stream video;EUR;18 - 24;Female;49;174,549;420.49
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Trueview;22217496884;In-stream video;EUR;25 - 34;Female;47;28,056;74.8
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Male;22366896424;In-stream video;EUR;25 - 34;Male;47;74,578;164.6
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female;22363265963;In-stream video;EUR;45 - 54;Female;42;53,986;140.48
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Trueview - RC;22217401436;In-stream video;EUR;25 - 34;Female;40;29,981;75.09
T03_000033_HR_NCR_Soft_AW_Apr25_Jun25_fullf_OMD_DigGR_TrueView;22419536577;In-stream video;EUR;25 - 34;Unknown;39;8,488;18.46
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Male;22366896424;In-stream video;EUR;45 - 54;Male;35;54,272;112.25
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female;22363265963;In-stream video;EUR;18 - 24;Female;30;51,234;138.29
T03_000033_HR_NCR_Soft_AW_Apr25_Jun25_fullf_OMD_DigGR_Bumper;22429432504;In-stream video;EUR;25 - 34;Unknown;30;12,599;25.12
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Urea Trueview;22217496884;In-stream video;EUR;35 - 44;Female;27;18,162;50.86
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Male;22366896424;In-stream video;EUR;18 - 24;Male;26;41,998;86.79
T03_001233_HR_NCR_RepairCareAPC_AW_Feb25_Mar25_fullf_OMD_DigGR_Trueview - RC;22217401436;In-stream video;EUR;35 - 44;Female;25;19,138;50.06
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female;22363265963;In-stream video;EUR;25 - 34;Female;20;42,280;125.48
T03_000033_HR_NCR_Soft_AW_Apr25_Jun25_fullf_OMD_DigGR_TrueView;22419536577;In-stream video;EUR;18 - 24;Unknown;16;5,063;10.85
T03_000033_HR_NCR_Soft_AW_Apr25_Jun25_fullf_OMD_DigGR_Bumper;22429432504;In-stream video;EUR;18 - 24;Unknown;14;5,132;9.46
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female;22363265963;In-stream video;EUR;35 - 44;Female;12;33,344;96.12
202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//All25-34 no kids;22082441424;In-stream video;EUR;25 - 34;Unknown;5;1,271;2.79
202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant;22126220538;In-stream video;EUR;25 - 34;Unknown;5;968;2.81
202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W35-54 - Kitman;22132437335;In-stream video;EUR;25 - 34;Unknown;5;501;1.89
202501//Bref//Power Active RL 24//Easier Way campaign//video//Bumper//ALL25-34;22149196229;In-stream video;EUR;25 - 34;Unknown;4;1,797;2.28
202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54;22082451351;In-stream video;EUR;25 - 34;Unknown;3;1,287;1.46
T03_000033_HR_NCR_Soft_CO_Apr25_Jun25_fullf_OMD_DigGR_TrueView;22429642072;In-stream video;EUR;25 - 34;Unknown;3;1,177;2.21
202501//Bref//Power Active RL 24//Easier Way campaign//video//Trueview//ALL25-34withkids;22142822613;In-stream video;EUR;25 - 34;Unknown;2;517;1.27
202501//Bref//Power Active RL 24//Easier Way campaign//video//Trueview//ALL25-34;22142822619;In-stream video;EUR;25 - 34;Unknown;2;1,549;3.27
202501//Bref//Power Active RL 24//Easier Way campaign//video//Bumper//ALL25-34withkids;22149196223;In-stream video;EUR;25 - 34;Unknown;2;569;0.77
202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//All25-34 no kids;22082474532;In-stream video;EUR;25 - 34;Unknown;1;1,489;1.71
T03_000033_HR_NCR_Soft_CO_Apr25_Jun25_fullf_OMD_DigGR_TrueView;22429642072;In-stream video;EUR;18 - 24;Unknown;0;496;0.87
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;Display;EUR;55 - 64;Female;19,467;1,081,146;997.31
Dr. Oetker Turisti Jul - Aug 2025 (DN) - CPC;22774059526;Display;EUR;65+;Female;14,791;591,026;614.35
Dr. Oetker Turisti Jul - Aug 2025 (DN) - CPC;22774059526;Display;EUR;55 - 64;Female;13,860;592,478;568.79
Dr. Oetker Bread Club October 2025 (DN) - CPC;23084507224;Display;EUR;45 - 54;Female;12,101;466,024;509.39
Dr. Oetker Doručkujmo zajedno Aug - Sep 2025 (DN) - CPC;22942585570;Display;EUR;45 - 54;Female;11,475;493,152;555.36
Dr. Oetker Turisti Jul - Aug 2025 (DN) - CPC;22774059526;Display;EUR;65+;Male;10,653;465,429;449.39
Dr. Oetker Baguette September 2025 (DN) - CPC;22987364054;Display;EUR;45 - 54;Female;9,712;373,256;538.19
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;Display;EUR;45 - 54;Female;7,493;312,717;405.92
UHU BTS Aug - Sep 2025 (DN) - CPM;22917978217;Display;EUR;35 - 44;Female;7,121;6,143,083;1003.77
Dr. Oetker Turisti Jul - Aug 2025 (DN) - CPC;22774059526;Display;EUR;45 - 54;Female;5,443;232,406;228.34
Dr. Oetker Turisti Jul - Aug 2025 (DN) - CPC;22774059526;Display;EUR;55 - 64;Male;5,112;250,328;215.52
Dr. Oetker Doručkujmo zajedno Aug - Sep 2025 (DN) - CPC;22942585570;Display;EUR;35 - 44;Female;4,499;191,439;226.14
Dr. Oetker Doručkujmo zajedno Aug - Sep 2025 (DN) - CPC;22942585570;Display;EUR;45 - 54;Male;4,478;204,796;231.88
Dr. Oetker Baguette September 2025 (DN) - CPC;22987364054;Display;EUR;45 - 54;Male;4,400;184,449;249.32
Dr. Oetker Baguette September 2025 (DN) - CPC;22987364054;Display;EUR;35 - 44;Female;3,931;161,225;219.79
Dr. Oetker Doručkujmo zajedno Aug - Sep 2025 (DN) - CPC;22942585570;Display;EUR;25 - 34;Female;3,887;135,253;190.79
Dr. Oetker Bread Club October 2025 (DN) - CPC;23084507224;Display;EUR;35 - 44;Female;3,663;173,244;151.37
Dr. Oetker Baguette September 2025 (DN) - CPC;22987364054;Display;EUR;25 - 34;Female;3,451;108,069;191.56
Dr. Oetker Turisti Jul - Aug 2025 (DN) - CPC;22774059526;Display;EUR;45 - 54;Male;3,209;160,460;138.1
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;Display;EUR;35 - 44;Female;3,205;109,342;176.35
Dr. Oetker Bread Club October 2025 (DN) - CPC;23084507224;Display;EUR;25 - 34;Female;2,997;97,846;123.96
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;Display;EUR;25 - 34;Female;2,749;90,419;146.52
Dr. Oetker Doručkujmo zajedno Aug - Sep 2025 (DN) - CPC;22942585570;Display;EUR;35 - 44;Male;2,732;142,946;142.12
UHU BTS Aug - Sep 2025 (DN) - CPM;22917978217;Display;EUR;25 - 34;Female;2,490;2,994,828;465.63
Dr. Oetker Baguette September 2025 (DN) - CPC;22987364054;Display;EUR;35 - 44;Male;2,459;118,267;139.14
UHU Super Glue Control April 2025 (YT) - Bumper - CPM;22424964895;In-stream video;EUR;35 - 44;Male;1,794;837,382;1493.76
UHU Super Glue Control April 2025 (YT) - Bumper - CPM;22424964895;In-stream video;EUR;35 - 44;Female;1,767;796,542;1445.41
Dr. Oetker Bread Club October 2025 (DN) - CPC;23084507224;Display;EUR;45 - 54;Male;1,681;71,889;79.85
UHU Super Glue Control April 2025 (YT) - Bumper - CPM;22424964895;In-stream video;EUR;45 - 54;Male;1,667;681,204;1235.6
UHU BTS Aug - Sep 2025 (DN) - CPM;22917978217;Display;EUR;35 - 44;Male;1,529;1,296,611;217.05
Dr. Oetker Doručkujmo zajedno Aug - Sep 2025 (DN) - CPC;22942585570;Display;EUR;25 - 34;Male;1,515;70,969;78.66
Dr. Oetker Baguette September 2025 (DN) - CPC;22987364054;Display;EUR;25 - 34;Male;1,489;61,038;84.38
Hervis Poklon Kartice December 2025 - (DN) - CPM;23357588354;Display;EUR;45 - 54;Female;1,321;1,408,931;374.21
Dr. Oetker Turisti Jul - Aug 2025 (DN) - CPC;22774059526;Display;EUR;35 - 44;Male;1,317;75,233;56.72
Borotalco Men Aug - Sep 2025 (CPV) - VVC;22919079036;In-stream video;EUR;25 - 34;Male;1,308;621,434;1390.52
Dr. Oetker Turisti Jul - Aug 2025 (DN) - CPC;22774059526;Display;EUR;35 - 44;Female;1,307;57,656;54.04
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;23304217154;Display;EUR;18 - 24;Female;1,250;62,925;69.35
